NPI_1,ZIP1,Lat1,Long1,City1,State1,Influence score_1,NPI_2,ZIP2,Lat2,Long2,City2,State2,Influence score_2,PM_ID Score,Panel Score,Trial Score,Affiliation Score,Events Score,Overall Connection Strength,No. of Connections
1114314762,30342,33.8815,-84.3749,Atlanta,Georgia,1.36,1982763348,30342,33.883,-84.3734,Atlanta,Georgia,1.56,0,0,0,1,0,1,2
1104807023,30342,33.882,-84.3744,Atlanta,Georgia,2.09,1114314762,30342,33.8815,-84.3749,Atlanta,Georgia,1.36,0,0,0,1,0,1,2
1104807023,30342,33.882,-84.3744,Atlanta,Georgia,2.09,1982763348,30342,33.883,-84.3734,Atlanta,Georgia,1.56,0,0,0,1,0,1,2
1154564367,30501,34.3196,-83.8139,Gainesville,Georgia,1.09,1467536516,94080,37.6575,-122.4185,South San Francisco,California,4.24,0,0,0.5,0,0,0.5,36
1154564367,30501,34.3196,-83.8139,Gainesville,Georgia,1.09,1841492402,27514,35.9679,-79.0419,Chapel Hill,North Carolina,2.52,0,0,0.5,0,0,0.5,36
1154564367,30501,34.3196,-83.8139,Gainesville,Georgia,1.09,1376531913,75093,33.035,-96.808,Plano,Texas,2.39,0,0,0.5,0,0,0.5,36
1154564367,30501,34.3196,-83.8139,Gainesville,Georgia,1.09,1912929118,61606,40.6998,-89.6115,Peoria,Illinois,1.41,0,0,0.5,0,0,0.5,36
1154564367,30501,34.3196,-83.8139,Gainesville,Georgia,1.09,1598704819,77002,29.7568,-95.3657,Houston,Texas,1.3,0,0,0.5,0,0,0.5,36
1154564367,30501,34.3196,-83.8139,Gainesville,Georgia,1.09,1912324328,35205,33.4955,-86.8076,Birmingham,Alabama,0.71,0,0,0.5,0,0,0.5,36
1154564367,30501,34.3196,-83.8139,Gainesville,Georgia,1.09,1700827177,28374,35.1975,-79.463,Pinehurst,North Carolina,1.49,0,0,0.5,0,0,0.5,36
1154564367,30501,34.3196,-83.8139,Gainesville,Georgia,1.09,1447424007,79106,35.2031,-101.895,Amarillo,Texas,3.08,0,0,0.5,0,0,0.5,36
1154564367,30501,34.3196,-83.8139,Gainesville,Georgia,1.09,1508867383,85297,33.2783,-111.731,Gilbert,Arizona,1.61,0,0,0.5,0,0,0.5,36
1154564367,30501,34.3196,-83.8139,Gainesville,Georgia,1.09,1982646055,34239,27.3109,-82.5212,Sarasota,Florida,2.84,0,0,0.5,0,0,0.5,36
1154564367,30501,34.3196,-83.8139,Gainesville,Georgia,1.09,1871539593,35010,32.9167,-85.9406,Alexander City,Alabama,1.22,0,0,0.5,0,0,0.5,36
1154564367,30501,34.3196,-83.8139,Gainesville,Georgia,1.09,1164414900,33449,26.59,-80.2327,Wellington,Florida,1.39,0,0,0.5,0,0,0.5,36
1154564367,30501,34.3196,-83.8139,Gainesville,Georgia,1.09,1487698965,22042,38.8685,-77.1936,Falls Church,Virginia,1.7,0,0,0.5,0,0,0.5,36
1154564367,30501,34.3196,-83.8139,Gainesville,Georgia,1.09,1649252255,45342,39.6293,-84.276,Miamisburg,Ohio,2.19,0,0,0.5,0,0,0.5,36
1154564367,30501,34.3196,-83.8139,Gainesville,Georgia,1.09,1487060828,63104,38.6116,-90.2136,Saint Louis,Missouri,0.81,0,0,0.5,0,0,0.5,36
1154564367,30501,34.3196,-83.8139,Gainesville,Georgia,1.09,1649230988,96001,40.6018,-122.455,Redding,California,1.61,0,0,0.5,0,0,0.5,36
1154564367,30501,34.3196,-83.8139,Gainesville,Georgia,1.09,1891930863,78640,29.9991,-97.8282,Kyle,Texas,1.12,0,0,0.5,0,0,0.5,36
1154564367,30501,34.3196,-83.8139,Gainesville,Georgia,1.09,1528046034,54601,43.8067,-91.14,La Crosse,Wisconsin,1.18,0,0,0.5,0,0,0.5,36
1154564367,30501,34.3196,-83.8139,Gainesville,Georgia,1.09,1629171202,95204,37.9737,-121.3192,Stockton,California,3,0,0,0.5,0,0,0.5,36
1154564367,30501,34.3196,-83.8139,Gainesville,Georgia,1.09,1699702597,19104,39.9775,-75.1799,Philadelphia,Pennsylvania,1.35,0,0,0.5,0,0,0.5,36
1154564367,30501,34.3196,-83.8139,Gainesville,Georgia,1.09,1740266725,29621,34.5069,-82.6047,Anderson,South Carolina,1.42,0,0,0.5,0,0,0.5,36
1154564367,30501,34.3196,-83.8139,Gainesville,Georgia,1.09,1760649289,79106,35.2036,-101.8945,Amarillo,Texas,1.45,0,0,0.5,0,0,0.5,36
1154564367,30501,34.3196,-83.8139,Gainesville,Georgia,1.09,1659327781,57701,44.1461,-103.2067,Rapid City,South Dakota,1.49,0,0,0.5,0,0,0.5,36
1154564367,30501,34.3196,-83.8139,Gainesville,Georgia,1.09,1821468240,32209,30.3615,-81.6958,Jacksonville,Florida,1.26,0,0,0.5,0,0,0.5,36
1154564367,30501,34.3196,-83.8139,Gainesville,Georgia,1.09,1467458661,11598,40.6309,-73.7123,Woodmere,New York,1.31,0,0,0.5,0,0,0.5,36
1154564367,30501,34.3196,-83.8139,Gainesville,Georgia,1.09,1376753210,79902,31.7837,-106.4985,El Paso,Texas,0.79,0,0,0.5,0,0,0.5,36
1154564367,30501,34.3196,-83.8139,Gainesville,Georgia,1.09,1679717771,46514,41.7231,-85.9764,Elkhart,Indiana,1.72,0,0,0.5,0,0,0.5,36
1508024035,30501,34.3185,-83.8169,Gainesville,Georgia,1.31,1558308858,30501,34.319,-83.8164,Gainesville,Georgia,1.89,0,0,0,1,0,1,1
1164075156,30912,33.4704,-81.9873,Augusta,Georgia,0.62,1942311436,30912,33.4689,-81.9888,Augusta,Georgia,2.21,0,0,0,1,0,1,1
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1952725145,94305,37.4026,-122.184,Stanford,California,2.72,0,0,0.5,0,0,0.5,82
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1467536516,94080,37.6575,-122.4185,South San Francisco,California,4.24,0,0,0.5,0,0,0.5,82
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1376531913,75093,33.035,-96.808,Plano,Texas,2.39,0,0,0.5,0,0,0.5,82
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1275849069,92270,33.7636,-116.4275,Rancho Mirage,California,1.45,0,0,0.5,0,0,0.5,82
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1780632844,11422,40.6601,-73.736,Rosedale,New York,2.33,0,0,0.5,0,0,0.5,82
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1598303984,33781,27.8384,-82.715,Pinellas Park,Florida,0.5,0,0,0.5,0,0,0.5,82
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1720077365,33756,27.9456,-82.794,Clearwater,Florida,1.02,0,0,0.5,0,0,0.5,82
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1902843303,32117,29.2356,-81.064,Daytona Beach,Florida,2.42,0,0,0.5,0,0,0.5,82
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1700827177,28374,35.1975,-79.463,Pinehurst,North Carolina,1.49,0,0,0.5,0,0,0.5,82
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1346890704,33634,28.0098,-82.5478,Tampa,Florida,0.54,0,0,0.5,0,0,0.5,82
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1447280334,98466,47.2244,-122.5411,University Place,Washington,1.05,0,0,0.5,0,0,0.5,82
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1457446684,91910,32.6379,-117.058,Chula Vista,California,0.9,0,0,0.5,0,0,0.5,82
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1467441428,79761,31.8551,-102.3506,Odessa,Texas,0.99,0,0,0.5,0,0,0.5,82
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1659336790,35205,33.496,-86.8071,Birmingham,Alabama,1.31,0,0,0.5,0,0,0.5,82
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1447424007,79106,35.2031,-101.895,Amarillo,Texas,3.08,0,0,0.5,0,0,0.5,82
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1881994978,92081,33.1644,-117.2403,Vista,California,0.69,0,0,0.5,0,0,0.5,82
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1457308157,33135,25.7665,-80.2351,Miami,Florida,0.93,0,0,0.5,0,0,0.5,82
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1649202573,19713,39.6713,-75.7118,Newark,Delaware,0.9,0,0,0.5,0,0,0.5,82
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1952396541,38305,35.7017,-88.7681,Jackson,Tennessee,0.6,0,0,0.5,0,0,0.5,82
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1770547259,43537,41.5748,-83.6867,Maumee,Ohio,1.23,0,0,0.5,0,0,0.5,82
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1316900236,90502,33.8337,-118.2916,Torrance,California,0.91,0,0,0.5,0,0,0.5,82
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1801861240,71111,32.5729,-93.697,Bossier City,Louisiana,1.25,0,0,0.5,0,0,0.5,82
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1982646055,34239,27.3109,-82.5212,Sarasota,Florida,2.84,0,0,0.5,0,0,0.5,82
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1326293143,93003,34.2842,-119.2227,Ventura,California,1.97,0,0,0.5,0,0,0.5,82
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1871539593,35010,32.9167,-85.9406,Alexander City,Alabama,1.22,0,0,0.5,0,0,0.5,82
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1659340933,22015,38.7883,-77.2785,Burke,Virginia,1.15,0,0,0.5,0,0,0.5,82
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1417909375,33155,25.7374,-80.3103,Miami,Florida,1.08,0,0,0.5,0,0,0.5,82
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1548377435,33952,26.9861,-82.097,Port Charlotte,Florida,1.11,0,0,0.5,0,0,0.5,82
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1316936917,38654,34.9339,-89.8163,Olive Branch,Mississippi,1.11,0,0,0.5,0,0,0.5,82
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1740251966,35801,34.7258,-86.5604,Huntsville,Alabama,0.82,0,0,0.5,0,0,0.5,82
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1619150554,28401,34.2726,-77.9615,Wilmington,North Carolina,0.94,0,0,0.5,0,0,0.5,82
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1740372267,37660,36.5269,-82.572,Kingsport,Tennessee,0.97,0,0,0.5,0,0,0.5,82
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1992751648,83814,47.6857,-116.6278,Coeur d Alene,Idaho,0.97,0,0,0.5,0,0,0.5,82
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1245321249,18840,41.9721,-76.5345,Athens Township,Pennsylvania,3.15,0,0,0.5,0,0,0.5,82
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1487603239,46321,41.548,-87.5028,Munster,Indiana,0.75,0,0,0.5,0,0,0.5,82
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1811959307,33511,27.9098,-82.2957,Brandon,Florida,1.19,0,0,0.5,0,0,0.5,82
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1942237714,32605,29.6797,-82.3723,Gainesville,Florida,1.14,0,0,0.5,0,0,0.5,82
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1477784288,55426,44.9583,-93.3741,Saint Louis Park,Minnesota,0.86,0,0,0.5,0,0,0.5,82
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1639176597,6611,41.2704,-73.2112,Trumbull,Connecticut,1.08,0,0,0.5,0,0,0.5,82
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1912043795,36608,30.682,-88.2997,Mobile,Alabama,0.97,0,0,0.5,0,0,0.5,82
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1619977477,77339,30.0473,-95.2205,Kingwood,Texas,1,0,0,0.5,0,0,0.5,82
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1578772604,72211,34.7511,-92.4171,Little Rock,Arkansas,1.12,0,0,0.5,0,0,0.5,82
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1851363360,8807,40.5924,-74.6188,Bridgewater,New Jersey,1.24,0,0,0.5,0,0,0.5,82
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1699707059,84041,41.0699,-111.9813,Layton,Utah,0.65,0,0,0.5,0,0,0.5,82
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1629171202,95204,37.9737,-121.3192,Stockton,California,3,0,0,0.5,0,0,0.5,82
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1467549535,10021,40.7722,-73.9557,New York,New York,1.55,0,0,0.5,0,0,0.5,82
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1598730269,79124,35.2669,-101.9584,Amarillo,Texas,2.47,0,0,0.5,0,0,0.5,82
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1750384665,85251,33.4935,-111.9192,Scottsdale,Arizona,1.07,0,0,0.5,0,0,0.5,82
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1285656835,90720,33.795,-118.0627,Los Alamitos,California,0.75,0,0,0.5,0,0,0.5,82
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1689788234,91911,32.6082,-117.0545,Chula Vista,California,1.97,0,0,0.5,0,0,0.5,82
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1326027491,36301,31.1401,-85.3983,Dothan,Alabama,0.8,0,0,0.5,0,0,0.5,82
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1861481368,33756,27.9461,-82.7935,Clearwater,Florida,0.91,0,0,0.5,0,0,0.5,82
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1235102773,6905,41.0883,-73.5427,Stamford,Connecticut,0.94,0,0,0.5,0,0,0.5,82
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1932128782,37203,36.1501,-86.7901,Nashville,Tennessee,1.08,0,0,0.5,0,0,0.5,82
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1235150103,32714,28.6626,-81.4117,Altamonte Springs,Florida,2.57,0,0,0.5,0,0,0.5,82
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1922027853,32720,29.0034,-81.3686,Deland,Florida,1.72,0,0,0.5,0,0,0.5,82
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1841302049,78215,29.4412,-98.4805,San Antonio,Texas,0.86,0,0,0.5,0,0,0.5,82
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1629038021,92270,33.7691,-116.4295,Rancho Mirage,California,2.28,0,0,0.5,0,0,0.5,82
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1215344122,32606,29.6821,-82.4441,Gainesville,Florida,2.08,0,0,0.5,0,0,0.5,82
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1366443053,92835,33.9024,-117.9161,Fullerton,California,1.14,0,0,0.5,0,0,0.5,82
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1760477202,30024,34.063,-84.0908,Suwanee,Georgia,1.02,0,0,0.5,0,0,0.5,82
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1265520043,34652,28.2375,-82.738,New Port Richey,Florida,0.61,0,0,0.5,0,0,0.5,82
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1316940059,29621,34.5074,-82.6042,Anderson,South Carolina,1.01,0,0,0.5,0,0,0.5,82
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1598814246,31904,32.5546,-85.01,Columbus,Georgia,1.09,0,0,0.5,0,0,0.5,82
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1427051929,85016,33.512,-112.0187,Phoenix,Arizona,1.5,0,0,0.5,0,0,0.5,82
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1881608008,63136,38.7438,-90.2593,Saint Louis,Missouri,1.59,0,0,0.5,0,0,0.5,82
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1346237211,73135,35.4003,-97.4331,Oklahoma City,Oklahoma,1.41,0,0,0.5,0,0,0.5,82
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1760429716,33165,25.7343,-80.3583,Miami,Florida,0.79,0,0,0.5,0,0,0.5,82
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1225038557,32501,30.4288,-87.2225,Pensacola,Florida,1.07,0,0,0.5,0,0,0.5,82
1194734301,31792,30.7708,-84.0437,Thomasville,Georgia,1.04,1992753727,42303,37.757,-87.05,Owensboro,Kentucky,1.29,0,0,0.5,0,0,0.5,82
1598814246,31904,32.5546,-85.01,Columbus,Georgia,1.09,1952725145,94305,37.4026,-122.184,Stanford,California,2.72,0,0,0.5,0,0,0.5,82
1598814246,31904,32.5546,-85.01,Columbus,Georgia,1.09,1780632844,11422,40.6601,-73.736,Rosedale,New York,2.33,0,0,0.5,0,0,0.5,82
1598814246,31904,32.5546,-85.01,Columbus,Georgia,1.09,1720077365,33756,27.9456,-82.794,Clearwater,Florida,1.02,0,0,0.5,0,0,0.5,82
1598814246,31904,32.5546,-85.01,Columbus,Georgia,1.09,1902843303,32117,29.2356,-81.064,Daytona Beach,Florida,2.42,0,0,0.5,0,0,0.5,82
1598814246,31904,32.5546,-85.01,Columbus,Georgia,1.09,1700827177,28374,35.1975,-79.463,Pinehurst,North Carolina,1.49,0,0,0.5,0,0,0.5,82
1598814246,31904,32.5546,-85.01,Columbus,Georgia,1.09,1659336790,35205,33.496,-86.8071,Birmingham,Alabama,1.31,0,0,0.5,0,0,0.5,82
1598814246,31904,32.5546,-85.01,Columbus,Georgia,1.09,1881994978,92081,33.1644,-117.2403,Vista,California,0.69,0,0,0.5,0,0,0.5,82
1598814246,31904,32.5546,-85.01,Columbus,Georgia,1.09,1649202573,19713,39.6713,-75.7118,Newark,Delaware,0.9,0,0,0.5,0,0,0.5,82
1598814246,31904,32.5546,-85.01,Columbus,Georgia,1.09,1952396541,38305,35.7017,-88.7681,Jackson,Tennessee,0.6,0,0,0.5,0,0,0.5,82
1598814246,31904,32.5546,-85.01,Columbus,Georgia,1.09,1770547259,43537,41.5748,-83.6867,Maumee,Ohio,1.23,0,0,0.5,0,0,0.5,82
1598814246,31904,32.5546,-85.01,Columbus,Georgia,1.09,1801861240,71111,32.5729,-93.697,Bossier City,Louisiana,1.25,0,0,0.5,0,0,0.5,82
1598814246,31904,32.5546,-85.01,Columbus,Georgia,1.09,1982646055,34239,27.3109,-82.5212,Sarasota,Florida,2.84,0,0,0.5,0,0,0.5,82
1598814246,31904,32.5546,-85.01,Columbus,Georgia,1.09,1871539593,35010,32.9167,-85.9406,Alexander City,Alabama,1.22,0,0,0.5,0,0,0.5,82
1598814246,31904,32.5546,-85.01,Columbus,Georgia,1.09,1659340933,22015,38.7883,-77.2785,Burke,Virginia,1.15,0,0,0.5,0,0,0.5,82
1598814246,31904,32.5546,-85.01,Columbus,Georgia,1.09,1740251966,35801,34.7258,-86.5604,Huntsville,Alabama,0.82,0,0,0.5,0,0,0.5,82
1598814246,31904,32.5546,-85.01,Columbus,Georgia,1.09,1619150554,28401,34.2726,-77.9615,Wilmington,North Carolina,0.94,0,0,0.5,0,0,0.5,82
1598814246,31904,32.5546,-85.01,Columbus,Georgia,1.09,1740372267,37660,36.5269,-82.572,Kingsport,Tennessee,0.97,0,0,0.5,0,0,0.5,82
1598814246,31904,32.5546,-85.01,Columbus,Georgia,1.09,1992751648,83814,47.6857,-116.6278,Coeur d Alene,Idaho,0.97,0,0,0.5,0,0,0.5,82
1598814246,31904,32.5546,-85.01,Columbus,Georgia,1.09,1811959307,33511,27.9098,-82.2957,Brandon,Florida,1.19,0,0,0.5,0,0,0.5,82
1598814246,31904,32.5546,-85.01,Columbus,Georgia,1.09,1942237714,32605,29.6797,-82.3723,Gainesville,Florida,1.14,0,0,0.5,0,0,0.5,82
1598814246,31904,32.5546,-85.01,Columbus,Georgia,1.09,1639176597,6611,41.2704,-73.2112,Trumbull,Connecticut,1.08,0,0,0.5,0,0,0.5,82
1598814246,31904,32.5546,-85.01,Columbus,Georgia,1.09,1912043795,36608,30.682,-88.2997,Mobile,Alabama,0.97,0,0,0.5,0,0,0.5,82
1598814246,31904,32.5546,-85.01,Columbus,Georgia,1.09,1619977477,77339,30.0473,-95.2205,Kingwood,Texas,1,0,0,0.5,0,0,0.5,82
1598814246,31904,32.5546,-85.01,Columbus,Georgia,1.09,1851363360,8807,40.5924,-74.6188,Bridgewater,New Jersey,1.24,0,0,0.5,0,0,0.5,82
1598814246,31904,32.5546,-85.01,Columbus,Georgia,1.09,1699707059,84041,41.0699,-111.9813,Layton,Utah,0.65,0,0,0.5,0,0,0.5,82
1598814246,31904,32.5546,-85.01,Columbus,Georgia,1.09,1629171202,95204,37.9737,-121.3192,Stockton,California,3,0,0,0.5,0,0,0.5,82
1598814246,31904,32.5546,-85.01,Columbus,Georgia,1.09,1750384665,85251,33.4935,-111.9192,Scottsdale,Arizona,1.07,0,0,0.5,0,0,0.5,82
1598814246,31904,32.5546,-85.01,Columbus,Georgia,1.09,1689788234,91911,32.6082,-117.0545,Chula Vista,California,1.97,0,0,0.5,0,0,0.5,82
1598814246,31904,32.5546,-85.01,Columbus,Georgia,1.09,1861481368,33756,27.9461,-82.7935,Clearwater,Florida,0.91,0,0,0.5,0,0,0.5,82
1598814246,31904,32.5546,-85.01,Columbus,Georgia,1.09,1932128782,37203,36.1501,-86.7901,Nashville,Tennessee,1.08,0,0,0.5,0,0,0.5,82
1598814246,31904,32.5546,-85.01,Columbus,Georgia,1.09,1922027853,32720,29.0034,-81.3686,Deland,Florida,1.72,0,0,0.5,0,0,0.5,82
1598814246,31904,32.5546,-85.01,Columbus,Georgia,1.09,1841302049,78215,29.4412,-98.4805,San Antonio,Texas,0.86,0,0,0.5,0,0,0.5,82
1598814246,31904,32.5546,-85.01,Columbus,Georgia,1.09,1629038021,92270,33.7691,-116.4295,Rancho Mirage,California,2.28,0,0,0.5,0,0,0.5,82
1598814246,31904,32.5546,-85.01,Columbus,Georgia,1.09,1760477202,30024,34.063,-84.0908,Suwanee,Georgia,1.02,0,0,0.5,0,0,0.5,82
1598814246,31904,32.5546,-85.01,Columbus,Georgia,1.09,1881608008,63136,38.7438,-90.2593,Saint Louis,Missouri,1.59,0,0,0.5,0,0,0.5,82
1598814246,31904,32.5546,-85.01,Columbus,Georgia,1.09,1760429716,33165,25.7343,-80.3583,Miami,Florida,0.79,0,0,0.5,0,0,0.5,82
1598814246,31904,32.5546,-85.01,Columbus,Georgia,1.09,1992753727,42303,37.757,-87.05,Owensboro,Kentucky,1.29,0,0,0.5,0,0,0.5,82
1902843303,32117,29.2356,-81.064,Daytona Beach,Florida,2.42,1952725145,94305,37.4026,-122.184,Stanford,California,2.72,0,0,0.5,0,0,0.5,82
1902843303,32117,29.2356,-81.064,Daytona Beach,Florida,2.42,1952396541,38305,35.7017,-88.7681,Jackson,Tennessee,0.6,0,0,0.5,0,0,0.5,82
1902843303,32117,29.2356,-81.064,Daytona Beach,Florida,2.42,1982646055,34239,27.3109,-82.5212,Sarasota,Florida,2.84,0,0,0.5,0,0,0.5,82
1902843303,32117,29.2356,-81.064,Daytona Beach,Florida,2.42,1992751648,83814,47.6857,-116.6278,Coeur d Alene,Idaho,0.97,0,0,0.5,0,0,0.5,82
1902843303,32117,29.2356,-81.064,Daytona Beach,Florida,2.42,1942237714,32605,29.6797,-82.3723,Gainesville,Florida,1.14,0,0,0.5,0,0,0.5,82
1902843303,32117,29.2356,-81.064,Daytona Beach,Florida,2.42,1912043795,36608,30.682,-88.2997,Mobile,Alabama,0.97,0,0,0.5,0,0,0.5,82
1902843303,32117,29.2356,-81.064,Daytona Beach,Florida,2.42,1932128782,37203,36.1501,-86.7901,Nashville,Tennessee,1.08,0,0,0.5,0,0,0.5,82
1902843303,32117,29.2356,-81.064,Daytona Beach,Florida,2.42,1922027853,32720,29.0034,-81.3686,Deland,Florida,1.72,0,0,0.5,0,0,0.5,82
1902843303,32117,29.2356,-81.064,Daytona Beach,Florida,2.42,1992753727,42303,37.757,-87.05,Owensboro,Kentucky,1.29,0,0,0.5,0,0,0.5,82
1821468240,32209,30.3615,-81.6958,Jacksonville,Florida,1.26,1841492402,27514,35.9679,-79.0419,Chapel Hill,North Carolina,2.52,0,0,0.5,0,0,0.5,36
1821468240,32209,30.3615,-81.6958,Jacksonville,Florida,1.26,1912929118,61606,40.6998,-89.6115,Peoria,Illinois,1.41,0,0,0.5,0,0,0.5,36
1821468240,32209,30.3615,-81.6958,Jacksonville,Florida,1.26,1912324328,35205,33.4955,-86.8076,Birmingham,Alabama,0.71,0,0,0.5,0,0,0.5,36
1821468240,32209,30.3615,-81.6958,Jacksonville,Florida,1.26,1982646055,34239,27.3109,-82.5212,Sarasota,Florida,2.84,0,0,0.5,0,0,0.5,36
1821468240,32209,30.3615,-81.6958,Jacksonville,Florida,1.26,1871539593,35010,32.9167,-85.9406,Alexander City,Alabama,1.22,0,0,0.5,0,0,0.5,36
1821468240,32209,30.3615,-81.6958,Jacksonville,Florida,1.26,1891930863,78640,29.9991,-97.8282,Kyle,Texas,1.12,0,0,0.5,0,0,0.5,36
1801872056,32224,30.2732,-81.465,Jacksonville,Florida,3.94,1871040253,1805,42.4833,-71.2059,Burlington,Massachusetts,5.01,0.32,0,0,0,0,0.32,4
1801872056,32224,30.2732,-81.465,Jacksonville,Florida,3.94,1891766986,75390,32.8104,-96.8466,Dallas,Texas,3.06,0.32,0,0,0,0,0.32,4
1235450602,32224,30.2707,-81.4675,Jacksonville,Florida,2.07,1508963562,55905,44.0255,-92.4626,Rochester,Minnesota,1.5,0.2,0,0,0,0,0.2,16
1245227404,32224,30.2697,-81.4685,Jacksonville,Florida,1.39,1508178567,32207,30.2911,-81.6321,Jacksonville,Florida,1.04,0.2,0,0,0,0,0.2,1
1548352404,32224,30.2687,-81.4695,Jacksonville,Florida,1.92,1790769966,85054,33.6708,-111.9499,Phoenix,Arizona,3.38,0,0,0.5,0,0,0.5,96
1548352404,32224,30.2687,-81.4695,Jacksonville,Florida,1.92,1992810618,98195,47.6483,-122.3141,Seattle,Washington,2.31,0,0,0.5,0,0,0.5,96
1548352404,32224,30.2687,-81.4695,Jacksonville,Florida,1.92,1841408812,90048,34.0703,-118.3755,Los Angeles,California,4.38,0,0,0.5,0,0,0.5,96
1548352404,32224,30.2687,-81.4695,Jacksonville,Florida,1.92,1619920469,37830,35.9753,-84.2762,Oak Ridge,Tennessee,6.53,0,0,0.5,0,0,0.5,96
1548352404,32224,30.2687,-81.4695,Jacksonville,Florida,1.92,1801964333,48322,42.5421,-83.3813,West Bloomfield,Michigan,4.06,0,0,0.5,0,0,0.5,96
1548352404,32224,30.2687,-81.4695,Jacksonville,Florida,1.92,1831480433,6519,41.2934,-72.9383,New Haven,Connecticut,2.3,0,0,0.5,0,0,0.5,96
